Word,Mean,Type,Gender,Vachana,Viphat,ID,Category,Read,Note
"พหุสฺสโต","ผู้ฟังแล้วมาก",,,,,7287,,"พะ-หุด-สะ-โต",
"พากุจี","กำยาน",,,,,7288,,"พา-กุ-จี",
"พาณธิ","แล่งธนู, แล่ง",,,,,7289,,"พา-นะ-ทิ",
"พาโณ","ปืน, ลูกธนู",,,,,7290,,"พา-โน",
"พาธติ","ลำบาก, เบียดเบียน, กระทบ",,,,,7291,,"พา-ทะ-ติ",
"พาธา","ทุกข์, ห้าม",,,,,7292,,"พา-ทา",
"พาเธติ","ให้แพ้",,,,,7293,,"พา-เท-ติ",
"พาลโก","เด็ก",,,,,7294,,"พา-ละ-โก",
"พาลตา","ความเป็นคนอ่อน, ความเป็นพาล",,,,,7295,,"พา-ละ-ตา",
"พาลตฺตํ","ความเป็นคนอ่อน, ความเป็นคนพาล",,,,,7296,,"พา-ลัด-ตัง",
"พาลสุริโย","พระอาทิตย์มีแสงอันอ่อน",,,,,7297,,"พา-ละ-สุ-ริ-โย",
"พาลาตโป","แสงแดดอ่อน",,,,,7298,,"พา-ลา-ตะ-โป",
"พาลิสิโก","พรานเบ็ด",,,,,7299,,"พา-ลิ-สิ-โก",
"พาลิโส","เขลา, โง่",,,,,7300,,"พา-ลิ-โส",
"พาเลยฺโย","ควรแก่เด็ก, อ่อน, ควรแก่พลี",,,,,7301,,"พา-เลย-โย",
"พาโล","คนพาล, อ่อน, เขลา, โง่",,,,,7302,,"พา-โล",
"พาลฺยํ","ความเป็นคนพาล",,,,,7303,,"พาน-ยัง",
"พาหติ","ลอย",,,,,7304,,"พา-หะ-ติ",
"พาเหติ","ลอย",,,,,7305,,"พา-เห-ติ",
"พาหา","แขน",,,,,7306,,"พา-หา",
"พาหิรํ","ภายนอก",,,,,7307,,"พา-หิ-รัง",
"พาหิรโก","ภายนอก",,,,,7308,,"พา-หิ-ระ-โก",
"พาหิรา","ภายนอก",,,,,7309,,"พา-หิ-รา",
"พาหิโร","ภายนอก",,,,,7310,,"พา-หิ-โร",
"พาหุ","แขน",,,,,7311,,"พา-หุ",
"พาหุโช","กษัตริย์(มุทธาภิสิตตราช)",,,,,7312,,"พา-หุ-โช",
"พาหุมูลํ","รักแร้",,,,,7313,,"พา-หุ-มู-ลัง",
"พาหุลฺยํ","เป็นอันมาก, ความมักมาก",,,,,7314,,"พา-หุน-ยัง",
"สรพู สรภู ฆรโคลิกา","ตุ๊กแก จิ้งจก","นามนาม","อิตถีลิงค์","ไม่มี","ไม่มี",202,"ว่าง",,
"พาหุลฺลํ","เป็นอันมาก, ความมักมาก",,,,,7315,,"พา-หุน-ลัง",
"พาหโย","ภายนอก",,,,,7316,,"พา-หะ-โย",
"พาฬฺหคิลาโน","ไข้หนัก",,,,,7317,,"พาน-หะ-คิ-ลา-โน",
"พาฬฺโห","ล้ำ, ยิ่ง, หนักหนา",,,,,7318,,"พาน-โห",
"พินฺทุ","หยาดน้ำ",,,,,7319,,"พิน-ทุ",
"พิมฺพิกา","มะกล่ำ, ตำลึง, มะกล่ำหลวง",,,,,7320,,"พิม-พิ-กา",
"พิมฺพิสาโร","พระยามีผิดเช่นทองเป็นแก่นสาร",,,,,7321,,"พิม-พิ-สา-โร",
"พิมฺโพ","แบบ, พิมพ์, รูปดวงจันทร์, รูปเปรียบ",,,,,7322,,"พิม-โพ",
"พิมฺพํ","แบบ, พิมพ์, รูปดวงจันทร์, รูปเปรียบ",,,,,7323,,"พิม-พัง",
"พิมฺโพหนํ","หมอน",,,,,7324,,"พิม-โพ-หะ-นัง",
"พิลํ","รู, ช่อง, โพลง, ที่อาศัย, พลัง, ส่วน",,,,,7325,,"พิ-ลัง",
"พิลโส","เป็นส่วน",,,,,7326,,"พิ-ละ-โส",
"พิลงฺโค","น้ำส้ม, น้ำส้มพะอูม",,,,,7327,,"พิ-ลัง-โค",
"พิลาลํ","เกลือสะตุ",,,,,7328,,"พิ-ลา-ลัง",
"พิฬาลํ","เกลือสะตุ",,,,,7329,,"พิ-รา-ลัง",
"พิลฺโล","ผลมะตูม",,,,,7330,,"พิน-โล",
"พิฬาโร","แมว",,,,,7331,,"พิ-รา-โร",
"พิฬาโล","แมว",,,,,7332,,"พิ-รา-โล",
"พีชํ","พืช, เหตุ, เค้ามูล",,,,,7333,,"พี-ชัง",
"พีชโกโส","ผัก",,,,,7334,,"พี-ชะ-โก-โส",
"พีชปูโร","มะงั่ว, มะกรูด",,,,,7335,,"พี-ชะ-ปู-โร",
"พีภจฺโจ","น่าเกลียด, น่ากลัว",,,,,7336,,"พี-พัด-โจ",
"พีรนํ","หญ้าคมบาง, แฝก",,,,,7337,,"พี-ระ-นัง",
"พุชฺฌติ","รู้, ตรัสรู้",,,,,7338,,"พุด-ชะ-ติ",
"พุชฺฌนํ","รู้",,,,,7339,,"พุด-ชะ-นัง",
"พุทฺธงฺกุโร","หน่อแห่งพระพุทธเจ้า",,,,,7340,,"พุด-ทัง-กุ-โร",
"พุทฺธนฺตรํ","กาลเป็นระหว่างแห่งพระพุทธเจ้า",,,,,7341,,"พุด-ทัน-ตะ-รัง",
"พุทฺธตฺตํ","ความเป็นพระพุทธเจ้า",,,,,7342,,"พุด-ทัด-ตัง",
"พุทฺธภาโว","ความเป็นพระพุทธเจ้า",,,,,7343,,"พุด-ทะ-พา-โว",
"พุทฺธิ","ปัญญาเครื่องรู้",,,,,7344,,"พุด-ทิ",
"พุทฺโธ","ตรัสรู้, รู้, ผู้ตื่น",,,,,7345,,"พุด-โท",
"พุโธ","ตรัสรู้, รู้, ผู้ตื่น",,,,,7346,,"พุ-โท",
"พุนฺทิกาพทฺโธ","เตียงมีแคร่เนื่องเป็นอันเดียวกันกับเขา",,,,,7347,,"พุน-ทิ-กา-พัด-โท",
"พุนฺโท","ราก, ปุ่ม, พันธุ์",,,,,7348,,"พุน-โท",
"พุภิกฺขิโต","หิวแล้ว",,,,,7349,,"พุ-พิก-ขิ-โต",
"เพลุโว","ผลมะตูม",,,,,7350,,"เพ-ลุ-โว",
"โพชฺฌงฺโค","ธรรมเป็นองค์แห่งธรรมสามัคคีเครื่องตรัสรู้",,,,,7351,,"โพด-ชัง-โค",
"โพธกโร","ผู้ทำเสียงให้บุคคลรู้(ยาม)",,,,,7352,,"โพ-ทะ-กะ-โร",
"ชลูกา","ปลิง","นามนาม","อิตถีลิงค์","ไม่มี","ไม่มี",203,"ว่าง",,
"โพธเนยฺโย","สมควรแก่การตรัสรู้ได้",,,,,7353,,"โพ-ทะ-เนย-โย",
"โพธิปกฺขิโย","เป็นไปในฝักฝ่ายแห่งโพธิญาณ",,,,,7354,,"โพ-ทิ-ปัก-ขิ-โย",
"โพธิปกฺขิโก","เป็นไปในฝักฝ่ายแห่งโพธิญาณ",,,,,7355,,"โพ-ทิ-ปัก-ขิ-โก",
"โพธิ","ปัญญาเครื่องรู้, ต้นโพธิ์",,,,,7356,,"โพ-ทิ",
"โพธิมณฺฑลํ","ควงไม้โพธิ์",,,,,7357,,"โพ-ทิ-มัน-ทะ-ลัง",
"โพธมณฺโฑ","ประเทศเป็นผ่องใส่แห่งโพธิญาณ",,,,,7358,,"โพ-ทิ-มัน-โท",
"โพธิสตฺโต","ผู้ข้องอยู่ในญาณชือว่าโพธิ",,,,,7359,,"โพ-ทิ-สัด-โต",
"โพเธติ","ให้ตรัสรู้",,,,,7360,,"โพ-เท-ติ",
"โพนฺทิ","กาย, ต้น, โคน",,,,,7361,,"โพน-ทิ",
"พฺรวีติ","กล่าว",,,,,7362,,"พร-วี-ติ",
"พฺรูติ","กล่าว",,,,,7363,,"พรู-ติ",
"พฺรหตี","มะแว้ง",,,,,7364,,"พระ-หะ-ตี",
"พฺรหา","ใหญ่",,,,,7365,,"พร-หา",
"พฺรหมฺมํ","เวท, ตบะ, ศีล",,,,,7366,,"พรัม-มัง",
"พฺรหฺมจริยวา","มีความประพฤติอันประเสริฐ",,,,,7367,,"พรัม-มะ-จะ-ริ-ยา",
"พฺรหฺมจริยํ","ความประพฤติซึ่งธรรมอันประเสริฐ",,,,,7368,,"พรัม-มะ-จะ-ริ-ยัง",
"พฺรหฺมตฺตํ","ความเป็นพรหม",,,,,7369,,"พรัม-มัด-ตัง",
"พฺรหฺมพนฺธุ","พราหมณ์",,,,,7370,,"พรัม-มะ-พัน-ทุ",
"พฺราหฺมญฺญตา","ความเป็นผู้เกื้อกูลแก่พราหมณ์",,,,,7371,,"พราม-มัน-ยะ-ตา",
"พฺราหฺมโณ","พราหมณ์ผู้เป็นเชื้อสายของพรหม",,,,,7372,,"พราม-มะ-โน",
"พฺรูเหติ","จำเริญ, ให้พอกพูนขึ้น",,,,,7373,,"พรู-เห-ติ",
"พฺรหฺมา","พรหม, พราหมณ์",,,,,7374,,"พรัม-มา",
"ภํ","ดาว",,,,,7375,,"พัง",
"ภกฺขํ","ภักษา, อาหาร",,,,,7376,,"พัก-ขัง",
"ภกฺขโก","คนโลภอาหาร, คนตะกละ",,,,,7377,,"พัก-ขะ-โก",
"ภกฺขณํ","การกิน",,,,,7378,,"พัก-ขะ-นัง",
"ภกฺขิโต","กลืนกิน",,,,,7379,,"พัก-ขิ-โต",
"ภกฺเขติ","กิน",,,,,7380,,"พัก-เข-ติ",
"ภคํ","นิมิตสตรี",,,,,7381,,"พะ-คัง",
"ภคนฺทลา","บานทะโรค, ริดสีดวง",,,,,7382,,"พะ-คัน-ทะ-ลา",
"ภควา","ผู้มีสมบัติอันบุคคลพึงเสพ, พระผู้มีพระภาคเจ้า",,,,,7383,,"พะ-คะ-วา",
"ภคินี","หญิงพี่น้อง",,,,,7384,,"พะ-คิ-นี",
"ภคฺโค","หัก, ขาด",,,,,7385,,"พัก-โค",
"ภงฺคํ","ผ้าเกิดแต่เปลือกไม้, ผ้าแกมมัน",,,,,7386,,"พัง-คัง",
"ภงฺโค","การแตก, สลาย",,,,,7387,,"พัง-โค",
"ภจฺโจ","อำมาตย์",,,,,7388,,"พัด-โจ",
"ภชติ","คบ, เสพ",,,,,7389,,"พะ-ชะ-ติ",
"ภชฺชติ","ปิ้ง, คั่ว",,,,,7390,,"พัด-ชะ-ติ",
"ภชฺชาเปติ","ให้ทอด",,,,,7391,,"พัด-ชา-เป-ติ",
"ภญฺชติ","หักราน",,,,,7392,,"พัน-ชะ-ติ",
"อูกา","เล็น","นามนาม","อิตถีลิงค์","ไม่มี","ไม่มี",204,"ว่าง",,
"ภญฺชนํ","หักเสีย",,,,,7393,,"พัน-ชะ-นัง",
"ภโฏ","โยธา, นักรบ, บุคคลอันพระราชาชุบเลี้ยง",,,,,7394,,"พะ-โต",
"ภฏฺโฐ","พลัด, ตาก, หล่น, เคลื่อน, ปิ้ง, คั่ว",,,,,7395,,"พัด-โถ",
"ภณติ","สวด, กล่าว, ว่าขาน",,,,,7396,,"พะ-นะ-ติ",
"ภณนํ","ความกล่าว",,,,,7397,,"พะ-นะ-นัง",
"ภณิโต","กล่าว",,,,,7398,,"พะ-นิ-โต",
"ภเน","แน่พนาย",,,,,7399,,"พะ-เน",
"ภณฺฑํ","เครื่องใช้, สิ่งของ, วัตถุอันชนห่อ, ทรัพย์ต้นทุน",,,,,7400,,"พัน-ทัง",
"ภณฺฑกํ","สินค้า, วัตถุอันบุคคลพึงห่อ",,,,,7401,,"พัน-ทะ-กัง",
"ภณฺฑนํ","หมายมั่น, ทะเลาะ, ทุ่มเถียง",,,,,7402,,"พัน-ทะ-นัง",
"ภณฺฑากี","มะเขือ, มะแว้งเครือ",,,,,7403,,"พัน-ทา-กี",
"ภณฺฑิโก","ชะบา",,,,,7404,,"พัน-ทิ-โก",
"ภณฺฑิโล","ไม้ทรึก",,,,,7405,,"พัน-ทิ-โล",
"ภณฺฑุ","คนศรีษะโล้น",,,,,7406,,"พัน-ทุ",
"ภตโก","ลุกจ้าง",,,,,7407,,"พะ-ตะ-โก",
"ภติโก","ผู้กระทำซึ่งการรับจ้าง",,,,,7408,,"พะ-ติ-โก",
"ภติ","ค่าจ้าง",,,,,7409,,"พะ-ติ",
"ภตฺตํ","ข้าว, ข้าวสวย, ข้าวสุก",,,,,7410,,"พัด-ตัง",
"ภตฺตกิจฺจํ","กิจด้วยภัตร",,,,,7411,,"พัด-ตะ-กิด-จัง",
"ภตฺตคฺคํ","โรงแห่งภัตร",,,,,7412,,"พัด-ตัก-คัง",
"ภตฺตวิสฺสคฺคกรณํ","การทำซึ่งความเกี่ยวข้องด้วยภัตร",,,,,7413,,"พัด-ตะ-วิด-สัก-คะ-กะ-ระ-นัง",
"ภตฺตา","ภัสดา, ผัว",,,,,7414,,"พัด-ตา",
"ภตฺติ","การคบเสพ, ภักดี, สินจ้าง, จำแนก",,,,,7415,,"พัด-ติ",
"ภทนฺโต","ท่านผู้เจริญ",,,,,7416,,"พะ-พัน-โท",
"ภทฺทกจฺจานา","พระนางยโสธรา",,,,,7417,,"พัด-ทะ-กัด-จา-นา",
"ภทฺทกุมฺโภ","หม้อน้ำมงคล, กระออมน้ำ",,,,,7418,,"พัด-ทะ-กุม-โพ",
"ภทฺทโก","นำมาซึ่งความเจริญ",,,,,7419,,"พัด-ทะ-โก",
"ภทฺททารุ","ไม้เทพทาโร",,,,,7420,,"พัด-ทะ-ทา-รุ",
